lsc_year,analysis_unit,frame_stratum,term_role,target_group,arousal_mean,arousal_sd,valence_mean_for_reference,dominance_mean_for_reference,matched_vad_units,unique_collocates,documents_with_matches,context_rows,documents,candidate_collocate_tokens,matched_vad_units_coverage,matched_token_positions,contexts_with_vad_match,matched_token_coverage,context_match_coverage,small_cell_flag,bootstrap_repetitions,bootstrap_unit,arousal_bootstrap_mean,arousal_ci_low,arousal_ci_high,top5_collocate_share
2026,Autism,mixed,target,Autism,-0.03509216312056737,0.3005260987975047,0.22287897163120568,0.099567304964539,470,273,84,120,84,572,470,476,116,0.8321678321678322,0.9666666666666667,False,500,doc_id,-0.03408223465396941,-0.06442892984031204,-0.0016985380258899905,0.13191489361702127
2014,Autism,substantive_core_overall,target,Autism,0.003139795432014034,0.32508878591559515,0.1480301170594067,0.08044439582856708,17484,2971,2849,4813,2858,20300,17484,17987,4789,0.8860591133004926,0.9950135050903802,False,500,doc_id,0.0031358265073419675,-0.0022283488681652244,0.008450607311229376,0.12096774193548387
2015,Autism,substantive_core_overall,target,Autism,0.006243143981310711,0.31895213725371135,0.14022666051887372,0.07484721996803148,13555,2673,2245,3677,2252,15879,13555,13983,3653,0.8805970149253731,0.9934729398966549,False,500,doc_id,0.006163425362560669,-0.0005062204397005207,0.01258925842866825,0.12475101438583548
2016,Autism,substantive_core_overall,target,Autism,0.0072698768718081905,0.3217550794572041,0.14861360360945208,0.08128413182723103,15404,2793,2540,4220,2553,17963,15404,15874,4194,0.8837053944218671,0.9938388625592417,False,500,doc_id,0.007331766254616874,0.0019983995537398744,0.013032408256942471,0.12237081277590237
2017,Autism,substantive_core_overall,target,Autism,0.006378698259368149,0.32441545047447207,0.14851488170236593,0.08061093611461104,14286,2739,2431,3979,2439,16660,14286,14729,3953,0.884093637454982,0.9934656948982157,False,500,doc_id,0.006326396860306969,0.0005134166786251165,0.012192488414625783,0.12053758924821503
2018,Autism,substantive_core_overall,target,Autism,0.009765756898375158,0.32102251682662025,0.14086824944716855,0.07475036054225555,13868,2719,2359,3818,2369,16143,13868,14303,3788,0.886018707799046,0.9921424829753798,False,500,doc_id,0.009767358540062537,0.002951796704810483,0.016307263006077558,0.12691087395442746
2019,Autism,substantive_core_overall,target,Autism,0.00833988771380076,0.32116992226026064,0.1537293732863298,0.08476434390912652,12765,2545,2100,3454,2104,14762,12765,13174,3437,0.8924265004741905,0.9950781702374059,False,500,doc_id,0.00831297767769367,0.002482084186090302,0.014713801673675416,0.12487269878574227
2020,Autism,substantive_core_overall,target,Autism,0.007105167330089933,0.3260228102688952,0.13679196078431372,0.07303500958278049,11305,2431,1965,3121,1973,13253,11305,11657,3100,0.87957443597676,0.9932713873758411,False,500,doc_id,0.007020773391533535,-0.00025749237868135885,0.013762197510860665,0.13171163202122954
2021,Autism,substantive_core_overall,target,Autism,0.004396688073394497,0.3178156720057077,0.1461408608562691,0.07156549847094801,10900,2321,1819,2958,1831,12675,10900,11272,2931,0.8893096646942801,0.9908722109533469,False,500,doc_id,0.004320817353098881,-0.0023326801454727963,0.01129046853273083,0.1324770642201835
2022,Autism,substantive_core_overall,target,Autism,0.0032965224674095135,0.32234922667001914,0.15200479389702135,0.07954159201806132,9154,2136,1551,2507,1557,10667,9154,9425,2491,0.88356613855817,0.9936178699641005,False,500,doc_id,0.002993289658224144,-0.004870152825236425,0.00991718438750291,0.13436748962202316
2023,Autism,substantive_core_overall,target,Autism,0.011818821388226436,0.32171969638683984,0.15334378477887955,0.0936908162838375,7967,1945,1278,2151,1286,9283,7967,8193,2132,0.8825810621566303,0.9911668991166899,False,500,doc_id,0.011808495509319063,0.0036839943038812738,0.019604495791977546,0.1305384711936739
2024,Autism,substantive_core_overall,target,Autism,0.011545058986483262,0.31812237299844215,0.1521034842623107,0.0928900487175813,6979,1732,1136,1866,1140,8143,6979,7231,1849,0.8880019648778091,0.9908896034297964,False,500,doc_id,0.011511482293947505,0.0030712713266663246,0.0199449686559856,0.14858862301189282
2025,Autism,substantive_core_overall,target,Autism,0.04696967321068445,0.3527955820984587,0.14367281557393916,0.12653999876527966,8099,1804,1323,2147,1326,9386,8099,8271,2139,0.8812060515661624,0.9962738705170004,False,500,doc_id,0.046859818747646304,0.03795900878373024,0.0561393688598861,0.14310408692431165
2026,Autism,substantive_core_overall,target,Autism,-0.00041932000918906237,0.30472350149379435,0.17332512634964392,0.0933981507006662,2902,1003,453,752,453,3402,2902,2981,744,0.876249265138154,0.9893617021276596,False,500,doc_id,-0.0006586307658911111,-0.01374615030152878,0.012287468415757664,0.13439007580978635
2014,frustration,unframed_baseline,baseline,baseline,0.01641050175818231,0.3580801725492836,0.08773568569110089,0.08071374492832026,36970,6103,10182,11401,10238,41880,36970,37757,11331,0.9015520534861509,0.9938601877028331,False,500,doc_id,0.01640940159614368,0.012377052880290305,0.020131553690819003,0.06172572355964295
2015,frustration,unframed_baseline,baseline,baseline,0.019989449695140216,0.3597796702397213,0.08530779758268349,0.07806849941902948,27827,5351,7552,8543,7595,31211,27827,28424,8473,0.9107045592899939,0.9918061570876742,False,500,doc_id,0.01986090022050824,0.015621600209227916,0.024186794993119095,0.0617026628813742
2016,frustration,unframed_baseline,baseline,baseline,0.021925663690117052,0.35907884366491183,0.08176813332126624,0.0805568938296931,33148,5818,8953,10068,9003,36967,33148,33831,9992,0.9151675818973679,0.9924513309495431,False,500,doc_id,0.021905125964867767,0.017716877803869244,0.02608899209739824,0.060425968384216246
2017,frustration,unframed_baseline,baseline,baseline,0.02183921483482904,0.3598600801301677,0.08581596920668617,0.07895623371610537,31089,5587,8540,9489,8588,34471,31089,31719,9428,0.9201647761886803,0.9935715038465591,False,500,doc_id,0.021804980072947976,0.017395463723201166,0.025879912243745366,0.06333429830486667
2018,frustration,unframed_baseline,baseline,baseline,0.022788545227805372,0.35528696957094297,0.07973036939087058,0.08026035659764777,31006,5446,8396,9422,8440,34609,31006,31676,9363,0.9152532578231096,0.9937380598599024,False,500,doc_id,0.022816430533879245,0.018744205813802893,0.027240532885861174,0.06543894730052248
2019,frustration,unframed_baseline,baseline,baseline,0.018029717733546016,0.3568307748991138,0.0768305557482026,0.078135773978778,28838,5257,7677,8615,7720,31897,28838,29393,8560,0.9214973194971314,0.9936157864190366,False,500,doc_id,0.01802937261197564,0.013887310973741518,0.022241239968109925,0.06432484915736182
2020,frustration,unframed_baseline,baseline,baseline,0.022470667149313325,0.35843160371971083,0.07528760036856655,0.07979984752753279,30388,5333,7906,8982,7943,33655,30388,31024,8931,0.9218243945921855,0.9943219772879092,False,500,doc_id,0.02248242513001967,0.018193490549488607,0.0269022330905953,0.06594708437541134
2021,frustration,unframed_baseline,baseline,baseline,0.023746324624088135,0.35560297856260537,0.07752905687062678,0.07625272008833307,26868,5072,7081,7962,7108,29827,26868,27420,7926,0.9193013041874811,0.9954785229841748,False,500,doc_id,0.023795014959267898,0.01904614797448512,0.028230944846050945,0.06785023075777877
2022,frustration,unframed_baseline,baseline,baseline,0.028772191933279796,0.35509848676488154,0.08694440147640985,0.08531709986898271,23661,4749,6203,6963,6275,26308,23661,24201,6881,0.9199102934468603,0.9882234668964527,False,500,doc_id,0.028746158232370703,0.024011577703147997,0.03362086637683026,0.06673428849161067
2023,frustration,unframed_baseline,baseline,baseline,0.0280851898491811,0.35158937905396925,0.08766971102863202,0.08594081315541417,22632,4468,5593,6377,5618,25082,22632,23127,6341,0.9220556574435851,0.9943547122471381,False,500,doc_id,0.028040181317497217,0.023209516870345122,0.033207799286863876,0.079135737009544
2024,frustration,unframed_baseline,baseline,baseline,0.026175781546474042,0.3451326652992905,0.1009734614428349,0.09579443070440596,25473,4570,5934,6881,5957,28404,25473,26163,6849,0.9211026615969582,0.9953495131521581,False,500,doc_id,0.026252033055674737,0.021237209264624312,0.030600013200556754,0.0832646331409728
2025,frustration,unframed_baseline,baseline,baseline,0.011850533643548268,0.34208507091424056,0.13132342553610557,0.10776078119999016,27078,4629,5867,6928,5902,30251,27078,27834,6888,0.9201018148160391,0.9942263279445728,False,500,doc_id,0.01180965215015523,0.007808003239085553,0.01605664443861781,0.07208804195287688
2026,frustration,unframed_baseline,baseline,baseline,0.0008573916898910564,0.3391768663265345,0.14625584515665907,0.10831667827886159,15788,3564,3273,3851,3276,17304,15788,16154,3847,0.933541377716135,0.9989613087509738,False,500,doc_id,0.0008846036791297593,-0.005000573663639472,0.0066250674671446234,0.06245249556625285
2014,loneliness,unframed_baseline,baseline,baseline,0.026579758198912052,0.35919020079524966,0.024946992422098545,0.021024184825330944,10601,2973,2610,3209,2621,11982,10601,10808,3190,0.9020196962109831,0.9940791523839202,False,500,doc_id,0.026613936238024827,0.019271219834007248,0.0347349866135305,0.05791906423922272
2015,loneliness,unframed_baseline,baseline,baseline,0.03628919415881177,0.3648620548116479,0.023068666095401317,0.019816222150814054,9336,2590,2256,2759,2265,10410,9336,9506,2745,0.9131604226705091,0.9949256977165639,False,500,doc_id,0.03631357988455171,0.02796812976596264,0.04480252107312042,0.07037275064267352
2016,loneliness,unframed_baseline,baseline,baseline,0.02894946402288317,0.36220657860674305,0.019251992557416206,0.019916999916687494,12003,3110,2868,3561,2884,13446,12003,12243,3538,0.9105310129406515,0.9935411401291772,False,500,doc_id,0.0284744142919504,0.02041001813065835,0.03566282409491226,0.06498375406148463
2017,loneliness,unframed_baseline,baseline,baseline,0.02327388259651687,0.3626681777790108,0.017958663682864452,0.01877956247716478,10948,2894,2686,3256,2691,12311,10948,11173,3240,0.9075623426204208,0.995085995085995,False,500,doc_id,0.02290944129520038,0.016015351784243893,0.03076213167088037,0.06941907197661673
2018,loneliness,unframed_baseline,baseline,baseline,0.0141410200348681,0.3652137526214692,0.024477464345937297,0.028971995484295063,11663,3013,2736,3430,2749,13168,11663,11916,3405,0.9049210206561361,0.9927113702623906,False,500,doc_id,0.014026003530340886,0.006982785109633284,0.021282352073949826,0.07485209637314584
2019,loneliness,unframed_baseline,baseline,baseline,0.014082897016957543,0.3668557258797257,0.022593105582374057,0.026363004394108182,10772,2826,2510,3142,2523,12066,10772,11016,3123,0.9129786176031826,0.9939528962444303,False,500,doc_id,0.014012159712178047,0.006309356016676316,0.021430239065975732,0.07909394727070182
2020,loneliness,unframed_baseline,baseline,baseline,0.020468891601777308,0.3674070864849531,0.014957501869693373,0.030511133474110247,15154,3337,3438,4381,3445,17017,15154,15516,4363,0.9117940882646764,0.995891349007076,False,500,doc_id,0.020599686930306782,0.01429737395006634,0.02657513865511104,0.0928467731292068
2021,loneliness,unframed_baseline,baseline,baseline,0.021286474635215845,0.3612578567676836,0.014535069680703614,0.02401390967969557,13227,3027,3017,3852,3024,14935,13227,13522,3837,0.9053900234348845,0.9961059190031153,False,500,doc_id,0.020991152076537806,0.014624070831948869,0.02753837627506819,0.08769940273682619
2022,loneliness,unframed_baseline,baseline,baseline,0.014423210493645658,0.36224856510734815,0.035594415041327716,0.04190780652749192,10203,2653,2365,2955,2372,11503,10203,10468,2941,0.9100234721377032,0.9952622673434857,False,500,doc_id,0.01412808749360831,0.006750555479713228,0.021481080288343814,0.08732725668920906
2023,loneliness,unframed_baseline,baseline,baseline,0.027423198519983878,0.36806783008542865,0.0250128622192915,0.04012747005165403,9099,2344,1982,2588,1985,10339,9099,9329,2576,0.9023116355546958,0.9953632148377125,False,500,doc_id,0.027343004006792963,0.019294372845085814,0.03550686981484688,0.10034069677986593
2024,loneliness,unframed_baseline,baseline,baseline,0.021048356429926585,0.36466905624835105,0.05726282685803844,0.06572349047265527,8082,2151,1728,2207,1733,9162,8082,8235,2198,0.8988212180746562,0.995922066153149,False,500,doc_id,0.021138678799224025,0.013310125470306767,0.029683486581917364,0.10715169512496907
2025,loneliness,unframed_baseline,baseline,baseline,0.03416543334228669,0.36387818387737425,0.05657536484913601,0.06511511102157759,7446,1953,1562,1993,1566,8531,7446,7602,1983,0.8911030359864025,0.994982438534872,False,500,doc_id,0.033770205378827876,0.02479125263491701,0.04261983987250603,0.09186140209508462
2026,loneliness,unframed_baseline,baseline,baseline,0.01194099160426594,0.3589619909728045,0.1005977479010665,0.0814920977989562,2938,1177,573,719,573,3226,2938,3011,718,0.9333539987600744,0.9986091794158554,False,500,doc_id,0.01177641376644943,-0.0015637170310624782,0.025098297514769632,0.09257998638529612
2014,sadness,unframed_baseline,baseline,baseline,0.045863682833428634,0.36705633337488697,0.058931185562544404,0.03899674412157128,19237,3830,5182,6174,5212,21459,19237,19457,6123,0.9067058110815974,0.9917395529640428,False,500,doc_id,0.04598819284402414,0.04010884392687258,0.051580315497460415,0.0886312834641576
2015,sadness,unframed_baseline,baseline,baseline,0.05547027146587256,0.3672052528622439,0.05171789560000863,0.036421274896959496,15447,3422,4119,4936,4145,17163,15447,15649,4900,0.9117869836275709,0.9927066450567261,False,500,doc_id,0.05550880718679252,0.04941131436798313,0.062296866781865766,0.08933773548261799
2016,sadness,unframed_baseline,baseline,baseline,0.052430740995035384,0.36851956192129093,0.049572507130030634,0.03616021618957079,18934,3820,5029,6011,5057,21274,18934,19249,5961,0.9048133872332424,0.9916819164864416,False,500,doc_id,0.05231959823454932,0.046215747920662444,0.05812665182827108,0.08851800992922784
2017,sadness,unframed_baseline,baseline,baseline,0.06412765652037125,0.36906182537775745,0.03886354609092339,0.0383102337973887,16952,3527,4615,5397,4647,18818,16952,17156,5353,0.9116803060899139,0.9918473225866222,False,500,doc_id,0.0643084453168774,0.057777858559898296,0.07084588877217642,0.09497404436054743
2018,sadness,unframed_baseline,baseline,baseline,0.05582129803053522,0.3698927123916409,0.05889704107308398,0.046899631080084,17619,3600,4766,5569,4791,19900,17619,17835,5527,0.8962311557788945,0.9924582510325013,False,500,doc_id,0.05592742399499499,0.04967816275281745,0.06217137229706781,0.09852999602701629
2019,sadness,unframed_baseline,baseline,baseline,0.06904308549843376,0.371658701021794,0.03426174106320251,0.03497788948774645,14472,3276,3840,4490,3859,16099,14472,14644,4463,0.9096217156345114,0.9939866369710467,False,500,doc_id,0.06917945204037225,0.061851218383128674,0.07642735935495161,0.09466556108347153
2020,sadness,unframed_baseline,baseline,baseline,0.06876035154647633,0.3713373876434986,0.021000111781114123,0.03369746697842317,16252,3373,4346,5091,4368,18076,16252,16473,5058,0.9113188758574906,0.9935179728933412,False,500,doc_id,0.0686572693784602,0.06250958378036532,0.07549748086045126,0.1012183115924194
2021,sadness,unframed_baseline,baseline,baseline,0.06912421890400158,0.374498048068559,0.02314201409422433,0.03728104055785531,13528,2976,3588,4219,3607,15112,13528,13704,4193,0.9068290100582319,0.9938374022280161,False,500,doc_id,0.06937292587475082,0.06178734719576235,0.07619821278602373,0.09713187463039621
2022,sadness,unframed_baseline,baseline,baseline,0.06315418735248637,0.36905138600826165,0.030515953175442884,0.034556609967173975,12287,2766,3215,3768,3229,13777,12287,12455,3747,0.9040429701676708,0.9944267515923567,False,500,doc_id,0.06318785097596631,0.055978780423015705,0.0707145175706454,0.09440872466834867
2023,sadness,unframed_baseline,baseline,baseline,0.07372452219880965,0.3740685566239745,0.015760944142545565,0.026993575098887286,9017,2304,2280,2698,2288,10203,9017,9117,2683,0.8935607174360483,0.9944403261675315,False,500,doc_id,0.07349745238413631,0.06471236971530533,0.08280826305275152,0.09426638571587002
2024,sadness,unframed_baseline,baseline,baseline,0.08983330829264222,0.3711283742230743,0.021929723300363094,0.03858776553566212,7987,2081,1942,2341,1949,8943,7987,8079,2331,0.9033881247903388,0.9957283212302435,False,500,doc_id,0.08996523009779482,0.08095691450384161,0.09920694094073704,0.10517090271691498
2025,sadness,unframed_baseline,baseline,baseline,0.07438892839132627,0.37641173453864435,0.026309942007060015,0.033221132123045886,6610,1763,1573,1921,1581,7423,6610,6690,1908,0.9012528627239661,0.9932326913066112,False,500,doc_id,0.07447619458409102,0.06402499997686174,0.08403768613628239,0.09152798789712556
2026,sadness,unframed_baseline,baseline,baseline,0.0815246140651801,0.3771888234876668,0.029911184962835912,0.027901751000571757,2332,930,547,657,550,2573,2332,2367,654,0.919937815779246,0.9954337899543378,False,500,doc_id,0.08113210430942944,0.0613047705655235,0.0976191519076213,0.09605488850771869
