lsc_year,analysis_unit,frame_stratum,collocate,occurrences,arousal,valence,documents,occurrence_share,weighted_arousal_contribution,total_matches_for_unit_year_frame
2014,ADHD,clinical_only,and,405,0.0,0.0,319,0.05465587044534413,0.0,7410
2014,ADHD,clinical_only,be,304,-0.1867142857142857,0.04857142857142858,234,0.041025641025641026,-56.76114285714285,7410
2014,ADHD,clinical_only,with,291,-0.119,0.148,238,0.039271255060728746,-34.629,7410
2014,ADHD,clinical_only,of,280,-0.119,-0.111,207,0.037786774628879895,-33.32,7410
2014,ADHD,clinical_only,child,190,-0.0020000000000000018,0.7689999999999999,152,0.02564102564102564,-0.38000000000000034,7410
2014,ADHD,clinical_only,to,165,-0.095,0.10999999999999999,145,0.022267206477732792,-15.675,7410
2014,ADHD,clinical_only,have,160,-0.22200000000000003,0.514,141,0.021592442645074223,-35.52,7410
2014,ADHD,clinical_only,for,129,0.0,0.0,115,0.017408906882591092,0.0,7410
2014,ADHD,clinical_only,add,105,-0.10500000000000001,0.29000000000000004,88,0.01417004048582996,-11.025,7410
2014,ADHD,clinical_only,disorder,84,0.53,-0.675,72,0.011336032388663968,44.52,7410
2014,ADHD,clinical_only,autism,80,0.0,-0.53,73,0.010796221322537112,0.0,7410
2014,ADHD,clinical_only,diagnose,78,-0.035500000000000004,-0.45550000000000007,68,0.010526315789473684,-2.769,7410
2014,ADHD,clinical_only,that,72,0.077,0.0,68,0.009716599190283401,5.544,7410
2014,ADHD,clinical_only,medication,65,-0.122,0.23,53,0.008771929824561403,-7.93,7410
2014,ADHD,clinical_only,symptom,62,0.058,-0.24,53,0.008367071524966262,3.596,7410
2014,ADHD,lived_only,with,97,-0.119,0.148,76,0.052976515565264885,-11.543,1831
2014,ADHD,lived_only,and,95,0.0,0.0,81,0.05188421627525942,0.0,1831
2014,ADHD,lived_only,have,83,-0.22200000000000003,0.514,72,0.04533042053522665,-18.426000000000002,1831
2014,ADHD,lived_only,be,81,-0.1867142857142857,0.04857142857142858,68,0.04423812124522119,-15.12385714285714,1831
2014,ADHD,lived_only,of,46,-0.11900000000000001,-0.111,45,0.025122883670125613,-5.474,1831
2014,ADHD,lived_only,child,38,-0.0020000000000000018,0.7689999999999999,33,0.02075368651010377,-0.07600000000000007,1831
2014,ADHD,lived_only,to,35,-0.095,0.11,32,0.019115237575095576,-3.325,1831
2014,ADHD,lived_only,for,28,0.0,0.0,26,0.015292190060076462,0.0,1831
2014,ADHD,lived_only,that,27,0.07700000000000001,0.0,26,0.01474604041507373,2.079,1831
2014,ADHD,lived_only,diagnose,24,-0.035500000000000004,-0.4555,23,0.013107591480065538,-0.8520000000000001,1831
2014,ADHD,lived_only,as,16,0.0,0.0,16,0.008738394320043691,0.0,1831
2014,ADHD,lived_only,he,16,0.0,0.3055,14,0.008738394320043691,0.0,1831
2014,ADHD,lived_only,it,16,-0.282,0.0,14,0.008738394320043691,-4.512,1831
2014,ADHD,lived_only,about,15,0.0,0.0,15,0.008192244675040962,0.0,1831
2014,ADHD,lived_only,do,15,0.1026,0.04880000000000002,12,0.008192244675040962,1.539,1831
2014,ADHD,mixed,be,59,-0.1867142857142857,0.04857142857142858,48,0.0575609756097561,-11.016142857142857,1025
2014,ADHD,mixed,and,46,0.0,0.0,37,0.0448780487804878,0.0,1025
2014,ADHD,mixed,with,39,-0.119,0.148,36,0.03804878048780488,-4.641,1025
2014,ADHD,mixed,child,27,-0.0020000000000000018,0.7689999999999999,21,0.026341463414634145,-0.05400000000000005,1025
2014,ADHD,mixed,of,25,-0.11899999999999998,-0.111,22,0.024390243902439025,-2.9749999999999996,1025
2014,ADHD,mixed,have,23,-0.222,0.514,20,0.0224390243902439,-5.106,1025
2014,ADHD,mixed,for,21,0.0,0.0,20,0.02048780487804878,0.0,1025
2014,ADHD,mixed,to,20,-0.095,0.11000000000000001,17,0.01951219512195122,-1.9,1025
2014,ADHD,mixed,diagnose,16,-0.035500000000000004,-0.4555,16,0.015609756097560976,-0.5680000000000001,1025
2014,ADHD,mixed,he,13,0.0,0.3055,12,0.012682926829268294,0.0,1025
2014,ADHD,mixed,but,12,0.0,0.0,10,0.011707317073170732,0.0,1025
2014,ADHD,mixed,disorder,11,0.53,-0.675,11,0.010731707317073172,5.83,1025
2014,ADHD,mixed,medication,11,-0.12200000000000001,0.23,11,0.010731707317073172,-1.342,1025
2014,ADHD,mixed,that,11,0.077,0.0,11,0.010731707317073172,0.847,1025
2014,ADHD,mixed,adult,10,-0.018,0.63,9,0.00975609756097561,-0.18,1025
2014,ADHD,substantive_core_overall,and,546,0.0,0.0,431,0.053185271770894216,0.0,10266
2014,ADHD,substantive_core_overall,be,444,-0.1867142857142857,0.04857142857142858,337,0.04324956165984804,-82.90114285714284,10266
2014,ADHD,substantive_core_overall,with,427,-0.119,0.148,339,0.04159360997467368,-50.812999999999995,10266
2014,ADHD,substantive_core_overall,of,351,-0.119,-0.111,270,0.03419053185271771,-41.769,10266
2014,ADHD,substantive_core_overall,have,266,-0.222,0.514,226,0.0259107734268459,-59.052,10266
2014,ADHD,substantive_core_overall,child,255,-0.0020000000000000018,0.7689999999999999,197,0.024839275277615428,-0.5100000000000005,10266
2014,ADHD,substantive_core_overall,to,220,-0.09499999999999999,0.11,189,0.02142996298460939,-20.9,10266
2014,ADHD,substantive_core_overall,for,178,0.0,0.0,160,0.017338788233002143,0.0,10266
2014,ADHD,substantive_core_overall,add,123,-0.105,0.29000000000000004,103,0.011981297486849795,-12.915,10266
2014,ADHD,substantive_core_overall,diagnose,118,-0.035500000000000004,-0.4555,105,0.011494252873563218,-4.189,10266
2014,ADHD,substantive_core_overall,that,110,0.077,0.0,104,0.010714981492304695,8.47,10266
2014,ADHD,substantive_core_overall,autism,102,0.0,-0.53,93,0.009935710111046173,0.0,10266
2014,ADHD,substantive_core_overall,disorder,102,0.53,-0.675,89,0.009935710111046173,54.06,10266
2014,ADHD,substantive_core_overall,as,79,0.0,0.0,74,0.007695304889927917,0.0,10266
2014,ADHD,substantive_core_overall,symptom,77,0.058,-0.24000000000000002,67,0.007500487044613286,4.466,10266
2014,Autism,clinical_only,and,949,0.0,0.0,731,0.052503457814661134,0.0,18075
2014,Autism,clinical_only,of,712,-0.119,-0.111,547,0.03939142461964039,-84.728,18075
2014,Autism,clinical_only,be,629,-0.1867142857142857,0.04857142857142858,501,0.03479944674965422,-117.44328571428571,18075
2014,Autism,clinical_only,disorder,610,0.53,-0.675,480,0.03374827109266943,323.3,18075
2014,Autism,clinical_only,with,584,-0.119,0.148,463,0.03230982019363762,-69.496,18075
2014,Autism,clinical_only,child,450,-0.0020000000000000018,0.7689999999999999,370,0.024896265560165973,-0.9000000000000008,18075
2014,Autism,clinical_only,to,397,-0.09500000000000001,0.11,346,0.021964038727524206,-37.715,18075
2014,Autism,clinical_only,have,367,-0.222,0.514,317,0.020304287690179806,-81.474,18075
2014,Autism,clinical_only,for,310,0.0,0.0,239,0.01715076071922545,0.0,18075
2014,Autism,clinical_only,that,270,0.077,0.0,221,0.014937759336099586,20.79,18075
2014,Autism,clinical_only,cause,167,-0.107,-0.187,148,0.009239280774550484,-17.869,18075
2014,Autism,clinical_only,on,153,0.0,0.0,141,0.008464730290456432,0.0,18075
2014,Autism,clinical_only,as,127,0.0,0.0,111,0.00702627939142462,0.0,18075
2014,Autism,clinical_only,vaccine,117,0.04,0.0,85,0.006473029045643153,4.68,18075
2014,Autism,clinical_only,at,102,0.0,0.0,98,0.005643153526970954,0.0,18075
2014,Autism,lived_only,and,397,0.0,0.0,340,0.04866388820789409,0.0,8158
2014,Autism,lived_only,with,394,-0.119,0.148,319,0.048296151017406225,-46.885999999999996,8158
2014,Autism,lived_only,be,376,-0.18671428571428572,0.048571428571428585,306,0.04608972787447904,-70.20457142857143,8158
2014,Autism,lived_only,of,233,-0.119,-0.111,202,0.02856092179455749,-27.727,8158
2014,Autism,lived_only,have,218,-0.222,0.514,193,0.026722235842118167,-48.396,8158
2014,Autism,lived_only,child,212,-0.0020000000000000018,0.7689999999999999,185,0.025986761461142437,-0.4240000000000004,8158
2014,Autism,lived_only,for,165,0.0,0.0,144,0.020225545476832557,0.0,8158
2014,Autism,lived_only,to,160,-0.095,0.11000000000000001,146,0.019612650159352783,-15.2,8158
2014,Autism,lived_only,on,109,0.0,0.0,99,0.013361117921059084,0.0,8158
2014,Autism,lived_only,that,100,0.077,0.0,88,0.012257906349595489,7.7,8158
2014,Autism,lived_only,he,90,0.0,0.3055,74,0.011032115714635941,0.0,8158
2014,Autism,lived_only,as,83,0.0,0.0,75,0.010174062270164257,0.0,8158
2014,Autism,lived_only,son,78,-0.27,0.584,75,0.009561166952684481,-21.060000000000002,8158
2014,Autism,lived_only,people,74,-0.15000000000000002,0.198,56,0.009070850698700662,-11.100000000000001,8158
2014,Autism,lived_only,disorder,71,0.53,-0.675,61,0.008703113508212797,37.63,8158
2014,Autism,mixed,and,234,0.0,0.0,191,0.054929577464788736,0.0,4260
2014,Autism,mixed,with,198,-0.119,0.148,164,0.04647887323943662,-23.561999999999998,4260
2014,Autism,mixed,be,160,-0.1867142857142857,0.04857142857142858,144,0.03755868544600939,-29.874285714285712,4260
2014,Autism,mixed,child,121,-0.0020000000000000018,0.7689999999999999,108,0.0284037558685446,-0.24200000000000021,4260
2014,Autism,mixed,for,112,0.0,0.0,94,0.02629107981220657,0.0,4260
2014,Autism,mixed,of,112,-0.119,-0.111,106,0.02629107981220657,-13.328,4260
2014,Autism,mixed,disorder,85,0.53,-0.675,74,0.01995305164319249,45.050000000000004,4260
2014,Autism,mixed,have,80,-0.22200000000000003,0.514,72,0.018779342723004695,-17.76,4260
2014,Autism,mixed,to,76,-0.095,0.10999999999999999,69,0.01784037558685446,-7.22,4260
2014,Autism,mixed,that,52,0.07699999999999999,0.0,52,0.012206572769953052,4.004,4260
2014,Autism,mixed,on,36,0.0,0.0,36,0.008450704225352112,0.0,4260
2014,Autism,mixed,disability,27,-0.036,-0.854,24,0.006338028169014085,-0.972,4260
2014,Autism,mixed,from,27,0.0,0.0,26,0.006338028169014085,0.0,4260
2014,Autism,mixed,people,27,-0.15000000000000002,0.198,24,0.006338028169014085,-4.050000000000001,4260
2014,Autism,mixed,about,26,0.0,0.0,24,0.006103286384976526,0.0,4260
2014,Autism,substantive_core_overall,and,1580,0.0,0.0,1227,0.051815170694913586,0.0,30493
2014,Autism,substantive_core_overall,with,1176,-0.119,0.148,904,0.038566228314695174,-139.944,30493
2014,Autism,substantive_core_overall,be,1165,-0.1867142857142857,0.04857142857142858,928,0.03820548978454071,-217.52214285714282,30493
2014,Autism,substantive_core_overall,of,1057,-0.119,-0.111,835,0.03466369330666055,-125.783,30493
2014,Autism,substantive_core_overall,child,783,-0.0020000000000000018,0.7689999999999999,638,0.025678024464631227,-1.5660000000000014,30493
2014,Autism,substantive_core_overall,disorder,766,0.53,-0.675,597,0.025120519463483423,405.98,30493
2014,Autism,substantive_core_overall,have,665,-0.222,0.514,576,0.02180828386842882,-147.63,30493
2014,Autism,substantive_core_overall,to,633,-0.095,0.10999999999999999,553,0.02075886268979766,-60.135,30493
2014,Autism,substantive_core_overall,for,587,0.0,0.0,469,0.019250319745515363,0.0,30493
2014,Autism,substantive_core_overall,that,422,0.077,0.0,352,0.01383924179319844,32.494,30493
2014,Autism,substantive_core_overall,on,298,0.0,0.0,269,0.009772734726002688,0.0,30493
2014,Autism,substantive_core_overall,as,236,0.0,0.0,208,0.007739481192404815,0.0,30493
2014,Autism,substantive_core_overall,cause,181,-0.10700000000000001,-0.187,159,0.005935788541632506,-19.367,30493
2014,Autism,substantive_core_overall,people,179,-0.15000000000000002,0.198,141,0.005870199717968058,-26.850000000000005,30493
2014,Autism,substantive_core_overall,diagnose,154,-0.035500000000000004,-0.4555,140,0.005050339422162464,-5.4670000000000005,30493
2014,frustration,unframed_baseline,and,4593,0.0,0.0,3928,0.06297560774957837,0.0,72933
2014,frustration,unframed_baseline,of,3385,-0.119,-0.111,3057,0.046412460751648774,-402.815,72933
2014,frustration,unframed_baseline,be,2167,-0.1867142857142857,0.04857142857142858,1996,0.02971220160969657,-404.6098571428571,72933
2014,frustration,unframed_baseline,to,1958,-0.095,0.11,1798,0.02684655779962431,-186.01,72933
2014,frustration,unframed_baseline,with,1606,-0.11900000000000001,0.148,1545,0.02202021033002893,-191.114,72933
2014,frustration,unframed_baseline,that,1027,0.077,0.0,988,0.014081417191120618,79.079,72933
2014,frustration,unframed_baseline,have,866,-0.222,0.514,826,0.01187391167235682,-192.252,72933
2014,frustration,unframed_baseline,express,696,0.24600000000000002,0.52,677,0.009543005223972688,171.216,72933
2014,frustration,unframed_baseline,for,677,0.0,0.0,651,0.009282492150329755,0.0,72933
2014,frustration,unframed_baseline,anger,675,0.634,-0.821,642,0.009255069721525235,427.95,72933
2014,frustration,unframed_baseline,it,649,-0.282,0.0,614,0.008898578147066486,-183.01799999999997,72933
2014,frustration,unframed_baseline,this,616,0.0,0.0,598,0.008446108071791919,0.0,72933
2014,frustration,unframed_baseline,at,605,0.0,0.0,586,0.008295284713367063,0.0,72933
2014,frustration,unframed_baseline,he,604,0.0,0.3055,541,0.008281573498964804,0.0,72933
2014,frustration,unframed_baseline,their,517,0.0,0.0,483,0.007088697845968217,0.0,72933
2014,loneliness,unframed_baseline,and,1736,0.0,0.0,1387,0.08601724308790011,0.0,20182
2014,loneliness,unframed_baseline,of,1329,-0.11899999999999998,-0.111,1090,0.06585075810127837,-158.15099999999998,20182
2014,loneliness,unframed_baseline,be,617,-0.1867142857142857,0.04857142857142858,533,0.030571796650480626,-115.20271428571428,20182
2014,loneliness,unframed_baseline,to,513,-0.095,0.11,470,0.025418689921712416,-48.735,20182
2014,loneliness,unframed_baseline,that,255,0.077,0.0,239,0.01263502130611436,19.634999999999998,20182
2014,loneliness,unframed_baseline,with,219,-0.119,0.148,205,0.010851253592309979,-26.061,20182
2014,loneliness,unframed_baseline,this,188,0.0,0.0,177,0.009315231394311762,0.0,20182
2014,loneliness,unframed_baseline,have,185,-0.222,0.514,171,0.009166584084828065,-41.07,20182
2014,loneliness,unframed_baseline,isolation,161,-0.324,-0.604,149,0.007977405608958477,-52.164,20182
2014,loneliness,unframed_baseline,for,159,0.0,0.0,154,0.007878307402636012,0.0,20182
2014,loneliness,unframed_baseline,it,149,-0.282,0.0,139,0.007382816371023684,-42.017999999999994,20182
2014,loneliness,unframed_baseline,he,138,0.0,0.3055,123,0.006837776236250124,0.0,20182
2014,loneliness,unframed_baseline,her,132,0.0,0.286,106,0.0065404816172827274,0.0,20182
2014,loneliness,unframed_baseline,by,130,0.0,0.0,119,0.006441383410960262,0.0,20182
2014,loneliness,unframed_baseline,life,125,0.23,0.836,122,0.006193637895154098,28.75,20182
2014,sadness,unframed_baseline,and,2855,0.0,0.0,2327,0.07363371418254971,0.0,38773
2014,sadness,unframed_baseline,of,2231,-0.119,-0.111,1884,0.057540040750006446,-265.489,38773
2014,sadness,unframed_baseline,be,1447,-0.1867142857142857,0.04857142857142858,1282,0.03731978438604183,-270.1755714285714,38773
2014,sadness,unframed_baseline,with,915,-0.119,0.148,873,0.023598896139065843,-108.88499999999999,38773
2014,sadness,unframed_baseline,that,902,0.077,0.0,837,0.02326361127588786,69.454,38773
2014,sadness,unframed_baseline,to,822,-0.095,0.11,724,0.021200319810177184,-78.09,38773
2014,sadness,unframed_baseline,it,623,-0.282,0.0,595,0.01606788228922188,-175.68599999999998,38773
2014,sadness,unframed_baseline,anger,459,0.634,-0.821,429,0.011838134784514998,291.00600000000003,38773
2014,sadness,unframed_baseline,we,402,0.1716666666666667,0.26933333333333337,382,0.010368039615196141,69.01,38773
2014,sadness,unframed_baseline,feel,370,-0.10133333333333334,0.5006666666666667,345,0.009542723028911872,-37.49333333333334,38773
2014,sadness,unframed_baseline,have,364,-0.22200000000000003,0.514,349,0.009387976168983571,-80.808,38773
2014,sadness,unframed_baseline,but,349,0.0,0.0,340,0.009001109019162819,0.0,38773
2014,sadness,unframed_baseline,great,313,0.20733333333333337,0.7066666666666667,305,0.008072627859593015,64.89533333333334,38773
2014,sadness,unframed_baseline,this,293,0.0,0.0,276,0.007556804993165347,0.0,38773
2014,sadness,unframed_baseline,he,286,0.0,0.3055,248,0.007376266989915663,0.0,38773
2015,ADHD,clinical_only,and,393,0.0,0.0,316,0.05809312638580931,0.0,6765
2015,ADHD,clinical_only,of,284,-0.119,-0.111,222,0.04198078344419808,-33.796,6765
2015,ADHD,clinical_only,be,262,-0.1867142857142857,0.04857142857142858,205,0.03872875092387287,-48.91914285714285,6765
2015,ADHD,clinical_only,with,261,-0.119,0.148,206,0.038580931263858094,-31.058999999999997,6765
2015,ADHD,clinical_only,child,156,-0.0020000000000000018,0.7689999999999999,135,0.023059866962305987,-0.3120000000000003,6765
2015,ADHD,clinical_only,for,145,0.0,0.0,126,0.021433850702143386,0.0,6765
2015,ADHD,clinical_only,to,126,-0.095,0.11,107,0.01862527716186253,-11.97,6765
2015,ADHD,clinical_only,have,120,-0.222,0.514,101,0.017738359201773836,-26.64,6765
2015,ADHD,clinical_only,add,85,-0.10499999999999998,0.29000000000000004,76,0.012564671101256468,-8.924999999999999,6765
2015,ADHD,clinical_only,diagnose,77,-0.035500000000000004,-0.4555,67,0.011382113821138212,-2.7335000000000003,6765
2015,ADHD,clinical_only,autism,75,0.0,-0.53,71,0.011086474501108648,0.0,6765
2015,ADHD,clinical_only,disorder,71,0.53,-0.675,65,0.01049519586104952,37.63,6765
2015,ADHD,clinical_only,adult,66,-0.018,0.63,50,0.00975609756097561,-1.188,6765
2015,ADHD,clinical_only,symptom,58,0.058,-0.24,48,0.008573540280857354,3.3640000000000003,6765
2015,ADHD,clinical_only,treatment,55,-0.228,0.326,49,0.008130081300813009,-12.540000000000001,6765
2015,ADHD,lived_only,and,77,0.0,0.0,64,0.05959752321981424,0.0,1292
2015,ADHD,lived_only,with,65,-0.119,0.148,47,0.05030959752321981,-7.734999999999999,1292
2015,ADHD,lived_only,be,49,-0.1867142857142857,0.04857142857142858,42,0.037925696594427245,-9.149,1292
2015,ADHD,lived_only,have,37,-0.222,0.514,32,0.02863777089783282,-8.214,1292
2015,ADHD,lived_only,of,29,-0.11899999999999998,-0.111,27,0.02244582043343653,-3.4509999999999996,1292
2015,ADHD,lived_only,to,27,-0.095,0.11,24,0.02089783281733746,-2.565,1292
2015,ADHD,lived_only,child,21,-0.0020000000000000018,0.7689999999999999,16,0.016253869969040248,-0.04200000000000004,1292
2015,ADHD,lived_only,for,19,0.0,0.0,14,0.014705882352941176,0.0,1292
2015,ADHD,lived_only,autism,17,0.0,-0.53,17,0.013157894736842105,0.0,1292
2015,ADHD,lived_only,someone,15,-0.226,0.148,14,0.011609907120743035,-3.39,1292
2015,ADHD,lived_only,about,14,0.0,0.0,13,0.010835913312693499,0.0,1292
2015,ADHD,lived_only,that,14,0.077,0.0,14,0.010835913312693499,1.078,1292
2015,ADHD,lived_only,add,13,-0.105,0.29000000000000004,8,0.010061919504643963,-1.365,1292
2015,ADHD,lived_only,it,13,-0.282,0.0,10,0.010061919504643963,-3.6659999999999995,1292
2015,ADHD,lived_only,adult,11,-0.018,0.63,6,0.008513931888544891,-0.19799999999999998,1292
2015,ADHD,mixed,and,43,0.0,0.0,37,0.0548469387755102,0.0,784
2015,ADHD,mixed,be,39,-0.1867142857142857,0.04857142857142858,34,0.04974489795918367,-7.281857142857142,784
2015,ADHD,mixed,with,35,-0.119,0.148,31,0.044642857142857144,-4.165,784
2015,ADHD,mixed,of,25,-0.11899999999999998,-0.111,21,0.03188775510204082,-2.9749999999999996,784
2015,ADHD,mixed,have,19,-0.222,0.514,16,0.02423469387755102,-4.218,784
2015,ADHD,mixed,to,17,-0.095,0.11,16,0.021683673469387755,-1.615,784
2015,ADHD,mixed,child,16,-0.0020000000000000018,0.7689999999999999,15,0.02040816326530612,-0.03200000000000003,784
2015,ADHD,mixed,autism,14,0.0,-0.53,11,0.017857142857142856,0.0,784
2015,ADHD,mixed,for,12,0.0,0.0,11,0.015306122448979591,0.0,784
2015,ADHD,mixed,he,12,0.0,0.3055,8,0.015306122448979591,0.0,784
2015,ADHD,mixed,diagnose,10,-0.035500000000000004,-0.45549999999999996,10,0.012755102040816327,-0.35500000000000004,784
2015,ADHD,mixed,about,9,0.0,0.0,9,0.011479591836734694,0.0,784
2015,ADHD,mixed,disorder,9,0.53,-0.675,8,0.011479591836734694,4.7700000000000005,784
2015,ADHD,mixed,add,8,-0.105,0.29000000000000004,7,0.01020408163265306,-0.84,784
2015,ADHD,mixed,group,8,0.0030000000000000027,0.318,7,0.01020408163265306,0.02400000000000002,784
2015,ADHD,substantive_core_overall,and,513,0.0,0.0,409,0.058025110281642346,0.0,8841
2015,ADHD,substantive_core_overall,with,361,-0.119,0.148,277,0.040832485013007576,-42.958999999999996,8841
2015,ADHD,substantive_core_overall,be,350,-0.1867142857142857,0.048571428571428585,276,0.0395882818685669,-65.35,8841
2015,ADHD,substantive_core_overall,of,338,-0.11900000000000001,-0.111,264,0.038230969347358895,-40.222,8841
2015,ADHD,substantive_core_overall,child,193,-0.0020000000000000018,0.7689999999999999,164,0.021830109716095464,-0.38600000000000034,8841
2015,ADHD,substantive_core_overall,for,176,0.0,0.0,148,0.019907250311050787,0.0,8841
2015,ADHD,substantive_core_overall,have,176,-0.222,0.514,147,0.019907250311050787,-39.072,8841
2015,ADHD,substantive_core_overall,to,170,-0.09499999999999999,0.11,146,0.01922859405044678,-16.15,8841
2015,ADHD,substantive_core_overall,add,106,-0.105,0.29000000000000004,89,0.011989593937337405,-11.129999999999999,8841
2015,ADHD,substantive_core_overall,autism,106,0.0,-0.53,97,0.011989593937337405,0.0,8841
2015,ADHD,substantive_core_overall,diagnose,95,-0.035500000000000004,-0.4555,83,0.010745390792896731,-3.3725000000000005,8841
2015,ADHD,substantive_core_overall,disorder,82,0.53,-0.675,74,0.009274968894921388,43.46,8841
2015,ADHD,substantive_core_overall,adult,78,-0.018,0.63,57,0.008822531387852052,-1.404,8841
2015,ADHD,substantive_core_overall,as,68,0.0,0.0,63,0.007691437620178713,0.0,8841
2015,ADHD,substantive_core_overall,symptom,67,0.058,-0.23999999999999996,55,0.007578328243411379,3.886,8841
2015,Autism,clinical_only,and,725,0.0,0.0,551,0.054539983449936054,0.0,13293
2015,Autism,clinical_only,disorder,476,0.53,-0.675,381,0.03580832016850974,252.28,13293
2015,Autism,clinical_only,with,470,-0.119,0.148,381,0.03535695478823441,-55.93,13293
2015,Autism,clinical_only,of,460,-0.119,-0.111,353,0.03460467915444219,-54.739999999999995,13293
2015,Autism,clinical_only,be,458,-0.1867142857142857,0.04857142857142858,371,0.03445422402768374,-85.51514285714285,13293
2015,Autism,clinical_only,child,357,-0.0020000000000000018,0.7689999999999999,295,0.026856240126382307,-0.7140000000000006,13293
2015,Autism,clinical_only,to,332,-0.095,0.11000000000000001,254,0.02497555104190175,-31.54,13293
2015,Autism,clinical_only,for,244,0.0,0.0,215,0.018355525464530204,0.0,13293
2015,Autism,clinical_only,have,218,-0.222,0.514,197,0.01639960881667043,-48.396,13293
2015,Autism,clinical_only,that,126,0.077,0.0,116,0.009478672985781991,9.702,13293
2015,Autism,clinical_only,link,123,-0.472,-0.146,113,0.009252990295644324,-58.056,13293
2015,Autism,clinical_only,on,118,0.0,0.0,106,0.008876852478748214,0.0,13293
2015,Autism,clinical_only,cause,110,-0.107,-0.187,102,0.008275031971714437,-11.77,13293
2015,Autism,clinical_only,vaccine,108,0.04,0.0,85,0.008124576844955992,4.32,13293
2015,Autism,clinical_only,may,84,-0.454,0.408,71,0.00631911532385466,-38.136,13293
2015,Autism,lived_only,with,316,-0.119,0.148,253,0.04784978800726832,-37.604,6604
2015,Autism,lived_only,and,315,0.0,0.0,261,0.047698364627498484,0.0,6604
2015,Autism,lived_only,be,293,-0.1867142857142857,0.04857142857142858,232,0.04436705027256208,-54.70728571428571,6604
2015,Autism,lived_only,of,216,-0.11900000000000001,-0.111,179,0.03270745003028468,-25.704,6604
2015,Autism,lived_only,child,157,-0.0020000000000000018,0.7689999999999999,139,0.023773470623864326,-0.3140000000000003,6604
2015,Autism,lived_only,have,157,-0.222,0.514,133,0.023773470623864326,-34.854,6604
2015,Autism,lived_only,to,133,-0.095,0.11,116,0.020139309509388248,-12.635,6604
2015,Autism,lived_only,for,120,0.0,0.0,104,0.018170805572380374,0.0,6604
2015,Autism,lived_only,on,83,0.0,0.0,74,0.012568140520896427,0.0,6604
2015,Autism,lived_only,that,74,0.077,0.0,67,0.011205330102967898,5.6979999999999995,6604
2015,Autism,lived_only,disorder,68,0.53,-0.675,62,0.01029678982434888,36.04,6604
2015,Autism,lived_only,he,68,0.0,0.3055,60,0.01029678982434888,0.0,6604
2015,Autism,lived_only,it,52,-0.282,0.0,50,0.007874015748031496,-14.663999999999998,6604
2015,Autism,lived_only,people,50,-0.15000000000000002,0.198,42,0.007571168988491823,-7.500000000000001,6604
2015,Autism,lived_only,son,50,-0.27,0.584,48,0.007571168988491823,-13.5,6604
2015,Autism,mixed,and,188,0.0,0.0,157,0.054476963199072734,0.0,3451
2015,Autism,mixed,with,180,-0.119,0.148,147,0.05215879455230368,-21.419999999999998,3451
2015,Autism,mixed,be,127,-0.1867142857142857,0.04857142857142858,114,0.036800927267458705,-23.712714285714284,3451
2015,Autism,mixed,child,106,-0.0020000000000000018,0.7689999999999999,94,0.030715734569689946,-0.2120000000000002,3451
2015,Autism,mixed,of,105,-0.119,-0.11099999999999999,91,0.030425963488843813,-12.495,3451
2015,Autism,mixed,have,78,-0.22199999999999998,0.514,71,0.022602144305998263,-17.316,3451
2015,Autism,mixed,to,74,-0.095,0.11000000000000001,66,0.021443059982613734,-7.03,3451
2015,Autism,mixed,for,65,0.0,0.0,56,0.01883512025499855,0.0,3451
2015,Autism,mixed,disorder,64,0.53,-0.675,55,0.01854534917415242,33.92,3451
2015,Autism,mixed,on,37,0.0,0.0,31,0.010721529991306867,0.0,3451
2015,Autism,mixed,people,31,-0.15000000000000002,0.198,27,0.008982903506230079,-4.65,3451
2015,Autism,mixed,that,30,0.077,0.0,29,0.008693132425383946,2.31,3451
2015,Autism,mixed,other,24,-0.2285,0.1385,24,0.006954505940307157,-5.484,3451
2015,Autism,mixed,parent,23,-0.286,0.624,19,0.006664734859461026,-6.577999999999999,3451
2015,Autism,mixed,student,22,-0.276,0.328,16,0.006374963778614894,-6.072000000000001,3451
2015,Autism,substantive_core_overall,and,1228,0.0,0.0,941,0.05259551139283879,0.0,23348
2015,Autism,substantive_core_overall,with,966,-0.119,0.148,744,0.04137399348980641,-114.954,23348
2015,Autism,substantive_core_overall,be,878,-0.1867142857142857,0.04857142857142858,688,0.037604934041459655,-163.93514285714284,23348
2015,Autism,substantive_core_overall,of,781,-0.119,-0.111,618,0.03345040260407744,-92.939,23348
2015,Autism,substantive_core_overall,child,620,-0.0020000000000000018,0.7689999999999999,502,0.026554737022443035,-1.240000000000001,23348
2015,Autism,substantive_core_overall,disorder,608,0.53,-0.675,495,0.02604077437039575,322.24,23348
2015,Autism,substantive_core_overall,to,539,-0.095,0.11,431,0.023085489121123865,-51.205,23348
2015,Autism,substantive_core_overall,have,453,-0.222,0.514,397,0.01940209011478499,-100.566,23348
2015,Autism,substantive_core_overall,for,429,0.0,0.0,370,0.018374164810690423,0.0,23348
2015,Autism,substantive_core_overall,on,238,0.0,0.0,209,0.01019359259893781,0.0,23348
2015,Autism,substantive_core_overall,that,230,0.077,0.0,205,0.009850950830906287,17.71,23348
2015,Autism,substantive_core_overall,people,162,-0.15000000000000002,0.198,130,0.0069384958026383415,-24.300000000000004,23348
2015,Autism,substantive_core_overall,as,143,0.0,0.0,129,0.006124721603563474,0.0,23348
