lsc_year,score,ci_low,ci_high,measure,analysis_unit,frame_stratum,frame_label,diagnostic_role,row_type,linear_fit,quadratic_fit_at_year,fit_score
2017.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.061386227769649714
2018.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06119803899256139
2018.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06102466144522727
2018.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06086609512764701
2018.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060722340039821326
2018.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06059339618174956
2018.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06047926355343231
2018.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060379942154869255
2018.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06029543198606023
2018.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060225733047005604
2018.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06017084533770508
2019.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06013076885815889
2019.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0601055036083669
2019.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060095049588329105
2019.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060099406798045554
2019.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06011857523751625
2019.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06015255490674113
2019.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0602013458057202
2019.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060264947934453646
2019.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06034336129294115
2019.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.060436585881183086
2020.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06054462169917903
2020.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06066746874692917
2020.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06080512702443384
2020.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06095759653169241
2020.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06112487726870558
2020.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06130696923547258
2020.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06150387243199379
2020.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.061715586858269694
2020.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06194211251429933
2020.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06218344940008373
2021.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06243959751562181
2021.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06271055686091408
2021.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06299632743596122
2021.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06329690924076191
2021.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06361230227531756
2021.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06394250653962669
2021.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06428752203369002
2021.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06464734875750838
2021.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06502198671108014
2021.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06541143589440701
2022.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06581569630748722
2022.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06623476795032161
2022.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06666865082291122
2022.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06711734492525405
2022.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06758085025735217
2022.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06805916681920342
2022.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06855229461080888
2022.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0690602336321697
2022.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.06958298388328361
2022.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07012054536415295
2023.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07067291807477527
2023.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0712401020151518
2023.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07182209718528387
2023.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07241890358516884
2023.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07303052121480941
2023.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07365695007420278
2023.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07429819016335039
2023.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07495424148225369
2023.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07562510403090972
2023.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07631077780932151
2024.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07701126281748596
2024.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07772655905540463
2024.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07845666652307916
2024.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07920158522050624
2024.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.07996131514768928
2024.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08073585630462482
2024.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08152520869131454
2024.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0823293723077603
2024.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08314834715395844
2024.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08398213322991273
2025.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.0848307305356193
2025.1,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08569413907108009
2025.2,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08657235883629709
2025.3,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08746538983126631
2025.4,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08837323205599182
2025.5,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.08929588551046946
2025.6,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.09023335019470131
2025.7,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.09118562610868956
2025.8,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.09215271325242984
2025.9,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.09313461162592657
2026.0,,,,Sentiment,Autism,clinical_only,Clinical,flagged,quadratic_fit,,,0.09413132122917528
